event_year,species_id,iso_subdivision,species_name,item_count
1973,1420,Louisiana,Northern Shoveler,7
1973,1420,Montana,Northern Shoveler,50
1973,1420,Nebraska,Northern Shoveler,17
1973,1420,New York,Northern Shoveler,3
1973,1420,North Carolina,Northern Shoveler,1
1973,1420,North Dakota,Northern Shoveler,2
1973,1420,Oklahoma,Northern Shoveler,1
1973,1420,Texas,Northern Shoveler,2
1973,1420,Virginia,Northern Shoveler,1
1973,1420,Wisconsin,Northern Shoveler,1
1973,1420,Wyoming,Northern Shoveler,1
1973,1430,Alabama,Northern Pintail,6
1973,1430,Alaska,Northern Pintail,24
1973,1430,Arizona,Northern Pintail,7
1973,1430,Arkansas,Northern Pintail,5
1973,1430,California,Northern Pintail,3930
1973,1430,Colorado,Northern Pintail,3826
1973,1430,Delaware,Northern Pintail,3
1973,1430,Florida,Northern Pintail,10
1973,1430,Georgia,Northern Pintail,5
1973,1430,Idaho,Northern Pintail,183
1973,1430,Illinois,Northern Pintail,1
1973,1430,Indiana,Northern Pintail,1
1973,1430,Iowa,Northern Pintail,66
1973,1430,Kansas,Northern Pintail,59
1973,1430,Kentucky,Northern Pintail,1
1973,1430,Louisiana,Northern Pintail,93
1973,1430,Maine,Northern Pintail,2
1973,1430,Maryland,Northern Pintail,35
1973,1430,Massachusetts,Northern Pintail,7
1973,1430,Michigan,Northern Pintail,7
1973,1430,Minnesota,Northern Pintail,212
1973,1430,Mississippi,Northern Pintail,4
1973,1430,Missouri,Northern Pintail,4
1973,1430,Montana,Northern Pintail,47
1973,1430,Nebraska,Northern Pintail,14
1973,1430,Nevada,Northern Pintail,18
1973,1430,New Jersey,Northern Pintail,16
1973,1430,New Mexico,Northern Pintail,3
1973,1430,New York,Northern Pintail,23
1973,1430,North Carolina,Northern Pintail,115
1973,1430,North Dakota,Northern Pintail,666
1973,1430,Ohio,Northern Pintail,13
1973,1430,Oklahoma,Northern Pintail,2
1973,1430,Oregon,Northern Pintail,681
1973,1430,Pennsylvania,Northern Pintail,7
1973,1430,Rhode Island,Northern Pintail,1
1973,1430,South Carolina,Northern Pintail,10
1973,1430,South Dakota,Northern Pintail,7
1973,1430,Tennessee,Northern Pintail,1
1973,1430,Texas,Northern Pintail,100
1973,1430,Utah,Northern Pintail,192
1973,1430,Vermont,Northern Pintail,15
1973,1430,Virginia,Northern Pintail,21
1973,1430,Washington,Northern Pintail,27
1973,1430,Wisconsin,Northern Pintail,37
1973,1430,Wyoming,Northern Pintail,116
1973,1440,Alabama,Wood Duck,756
1973,1440,Arkansas,Wood Duck,440
1973,1440,California,Wood Duck,60
1973,1440,Connecticut,Wood Duck,3
1973,1440,Delaware,Wood Duck,18
1973,1440,Florida,Wood Duck,61
1973,1440,Georgia,Wood Duck,394
1973,1440,Idaho,Wood Duck,100
1973,1440,Illinois,Wood Duck,1154
1973,1440,Indiana,Wood Duck,1583
1973,1440,Iowa,Wood Duck,1843
1973,1440,Kansas,Wood Duck,359
1973,1440,Kentucky,Wood Duck,143
1973,1440,Louisiana,Wood Duck,145
1973,1440,Maine,Wood Duck,483
1973,1440,Maryland,Wood Duck,339
1973,1440,Massachusetts,Wood Duck,223
1973,1440,Michigan,Wood Duck,313
1973,1440,Minnesota,Wood Duck,1076
1973,1440,Mississippi,Wood Duck,993
1973,1440,Missouri,Wood Duck,832
1973,1440,Nebraska,Wood Duck,219
1973,1440,New Hampshire,Wood Duck,33
1973,1440,New Jersey,Wood Duck,337
1973,1440,New Mexico,Wood Duck,1
1973,1440,New York,Wood Duck,852
1973,1440,North Carolina,Wood Duck,559
1973,1440,North Dakota,Wood Duck,207
1973,1440,Ohio,Wood Duck,1205
1973,1440,Oklahoma,Wood Duck,10
1973,1440,Oregon,Wood Duck,24
1973,1440,Pennsylvania,Wood Duck,67
1973,1440,Rhode Island,Wood Duck,2
1973,1440,South Carolina,Wood Duck,477
1973,1440,South Dakota,Wood Duck,2
1973,1440,Tennessee,Wood Duck,1349
1973,1440,Texas,Wood Duck,55
1973,1440,Vermont,Wood Duck,252
1973,1440,Virginia,Wood Duck,69
1973,1440,Washington,Wood Duck,73
1973,1440,West Virginia,Wood Duck,4
1973,1440,Wisconsin,Wood Duck,673
1973,1440,Wyoming,Wood Duck,1
1973,1690,Alaska,Lesser Snow Goose,4
1973,1690,California,Lesser Snow Goose,1662
1973,1690,Idaho,Lesser Snow Goose,4
1973,1690,Illinois,Lesser Snow Goose,2
1973,1690,Iowa,Lesser Snow Goose,194
1973,1690,Kansas,Lesser Snow Goose,572
1973,1690,Louisiana,Lesser Snow Goose,1356
1973,1690,Michigan,Lesser Snow Goose,2
1973,1690,Minnesota,Lesser Snow Goose,18
1973,1690,Mississippi,Lesser Snow Goose,2
1973,1690,Missouri,Lesser Snow Goose,126
1973,1690,Montana,Lesser Snow Goose,8
1973,1690,Nebraska,Lesser Snow Goose,62
1973,1690,Nevada,Lesser Snow Goose,12
1973,1690,New Mexico,Lesser Snow Goose,56
1973,1690,North Dakota,Lesser Snow Goose,460
1973,1690,Oklahoma,Lesser Snow Goose,8
1973,1690,Oregon,Lesser Snow Goose,28
1973,1690,South Dakota,Lesser Snow Goose,2028
1973,1690,Texas,Lesser Snow Goose,4366
1973,1690,Utah,Lesser Snow Goose,8
1973,1690,Washington,Lesser Snow Goose,2
1973,1690,Wisconsin,Lesser Snow Goose,12
1973,1691,Arkansas,Blue Goose,2
1973,1691,California,Blue Goose,2
1973,1691,Illinois,Blue Goose,8
1973,1691,Indiana,Blue Goose,6
1973,1691,Iowa,Blue Goose,114
1973,1691,Kansas,Blue Goose,228
1973,1691,Kentucky,Blue Goose,42
1973,1691,Louisiana,Blue Goose,3470
1973,1691,Michigan,Blue Goose,4
1973,1691,Minnesota,Blue Goose,22
1973,1691,Missouri,Blue Goose,98
1973,1691,Nebraska,Blue Goose,48
1973,1691,New Mexico,Blue Goose,8
1973,1691,North Dakota,Blue Goose,156
1973,1691,Oklahoma,Blue Goose,14
1973,1691,South Dakota,Blue Goose,378
1973,1691,Texas,Blue Goose,1258
1973,1691,Wisconsin,Blue Goose,8
1973,1691,Wyoming,Blue Goose,2
1973,1695,Kansas,Snow X Blue Goose Intergrade,10
1973,1695,Louisiana,Snow X Blue Goose Intergrade,2
1973,1695,North Dakota,Snow X Blue Goose Intergrade,6
1973,1695,Texas,Snow X Blue Goose Intergrade,4
1973,1699,New Jersey,Greater Snow Goose,2
1973,1699,North Carolina,Greater Snow Goose,590
1973,1700,California,Ross's Goose,484
1973,1700,Louisiana,Ross's Goose,2
1973,1700,Montana,Ross's Goose,2
1973,1700,Nebraska,Ross's Goose,2
1973,1700,New Mexico,Ross's Goose,2
1973,1700,North Dakota,Ross's Goose,2
1973,1700,Oregon,Ross's Goose,2
1973,1700,Texas,Ross's Goose,8
1973,1700,Wyoming,Ross's Goose,2
1973,1710,Alaska,Greater White-fronted Goose,2174
1973,1710,California,Greater White-fronted Goose,1188
1973,1710,Kansas,Greater White-fronted Goose,10
1973,1710,Louisiana,Greater White-fronted Goose,146
1973,1710,Nebraska,Greater White-fronted Goose,594
1973,1710,North Dakota,Greater White-fronted Goose,18
1973,1710,Oklahoma,Greater White-fronted Goose,10
1973,1710,Oregon,Greater White-fronted Goose,4
1973,1710,South Dakota,Greater White-fronted Goose,4
1973,1710,Texas,Greater White-fronted Goose,194
1973,1760,Alaska,Emperor Goose,22
1973,1770,Louisiana,Black-bellied Whistling-Duck,48
1973,1770,Texas,Black-bellied Whistling-Duck,62
1973,1780,Louisiana,Fulvous Whistling-Duck,204
1973,1780,Texas,Fulvous Whistling-Duck,2
1974,1321,Hawaii,Hawaiian Duck,44
1974,1326,Connecticut,Mallard X American Black Duck Hybrid,1
1974,1326,Delaware,Mallard X American Black Duck Hybrid,2
1974,1326,Indiana,Mallard X American Black Duck Hybrid,1
1974,1326,Kentucky,Mallard X American Black Duck Hybrid,2
1974,1326,Maryland,Mallard X American Black Duck Hybrid,4
1974,1326,Massachusetts,Mallard X American Black Duck Hybrid,331
1974,1326,Michigan,Mallard X American Black Duck Hybrid,34
1974,1326,Minnesota,Mallard X American Black Duck Hybrid,5
1974,1326,Mississippi,Mallard X American Black Duck Hybrid,1
1974,1326,Missouri,Mallard X American Black Duck Hybrid,1
1974,1326,New Hampshire,Mallard X American Black Duck Hybrid,2
1974,1326,New Jersey,Mallard X American Black Duck Hybrid,38
1974,1326,New York,Mallard X American Black Duck Hybrid,36
1974,1326,North Carolina,Mallard X American Black Duck Hybrid,9
1974,1326,Ohio,Mallard X American Black Duck Hybrid,1
1974,1326,Pennsylvania,Mallard X American Black Duck Hybrid,10
1974,1326,Rhode Island,Mallard X American Black Duck Hybrid,1
1974,1326,Tennessee,Mallard X American Black Duck Hybrid,2
1974,1326,Wisconsin,Mallard X American Black Duck Hybrid,8
1974,1330,Alabama,American Black Duck,36
1974,1330,Arkansas,American Black Duck,12
1974,1330,Connecticut,American Black Duck,22
1974,1330,Delaware,American Black Duck,110
1974,1330,Florida,American Black Duck,3
1974,1330,Georgia,American Black Duck,1
1974,1330,Illinois,American Black Duck,35
1974,1330,Indiana,American Black Duck,21
1974,1330,Iowa,American Black Duck,5
1974,1330,Kansas,American Black Duck,2
1974,1330,Kentucky,American Black Duck,50
1974,1330,Louisiana,American Black Duck,3
1974,1330,Maine,American Black Duck,617
1974,1330,Maryland,American Black Duck,379
1974,1330,Massachusetts,American Black Duck,1437
1974,1330,Michigan,American Black Duck,419
1974,1330,Minnesota,American Black Duck,45
1974,1330,Mississippi,American Black Duck,16
1974,1330,Missouri,American Black Duck,1
1974,1330,Montana,American Black Duck,1
1974,1330,New Hampshire,American Black Duck,24
1974,1330,New Jersey,American Black Duck,1245
1974,1330,New York,American Black Duck,1357
1974,1330,North Carolina,American Black Duck,181
1974,1330,North Dakota,American Black Duck,5
1974,1330,Ohio,American Black Duck,661
1974,1330,Pennsylvania,American Black Duck,56
1974,1330,Rhode Island,American Black Duck,9
1974,1330,South Carolina,American Black Duck,108
1974,1330,South Dakota,American Black Duck,3
1974,1330,Tennessee,American Black Duck,253
1974,1330,Vermont,American Black Duck,158
1974,1330,Virginia,American Black Duck,105
1974,1330,West Virginia,American Black Duck,2
1974,1330,Wisconsin,American Black Duck,110
1974,1331,Arizona,Mexican Duck,6
1974,1331,New Mexico,Mexican Duck,21
1974,1340,Florida,Mottled Duck,2
1974,1340,Louisiana,Mottled Duck,50
1974,1340,Oklahoma,Mottled Duck,87
1974,1340,Texas,Mottled Duck,17
1974,1350,Arkansas,Gadwall,4
1974,1350,California,Gadwall,10
1974,1350,Colorado,Gadwall,36
1974,1350,Delaware,Gadwall,3
1974,1350,Illinois,Gadwall,13
1974,1350,Kansas,Gadwall,3
1974,1350,Louisiana,Gadwall,64
1974,1350,Maryland,Gadwall,1
1974,1350,Massachusetts,Gadwall,2
1974,1350,Michigan,Gadwall,1
1974,1350,Minnesota,Gadwall,11
1974,1350,Mississippi,Gadwall,3
1974,1350,Montana,Gadwall,53
1974,1350,Nebraska,Gadwall,17
1974,1350,New Jersey,Gadwall,52
1974,1350,New York,Gadwall,46
1974,1350,North Carolina,Gadwall,48
1974,1350,North Dakota,Gadwall,5
1974,1350,Oklahoma,Gadwall,2
1974,1350,Pennsylvania,Gadwall,1
1974,1350,South Carolina,Gadwall,1
1974,1350,South Dakota,Gadwall,2
1974,1350,Tennessee,Gadwall,1
1974,1350,Texas,Gadwall,9
1974,1350,Utah,Gadwall,5
1974,1350,Virginia,Gadwall,3
1974,1350,Washington,Gadwall,2
1974,1350,Wisconsin,Gadwall,2
1974,1350,Wyoming,Gadwall,35
1974,1360,Oregon,Eurasian Wigeon,1
1974,1370,Alabama,American Wigeon,3
1974,1370,Alaska,American Wigeon,22
1974,1370,Arizona,American Wigeon,2
1974,1370,Arkansas,American Wigeon,164
1974,1370,California,American Wigeon,1074
1974,1370,Colorado,American Wigeon,59
1974,1370,Connecticut,American Wigeon,1
1974,1370,Georgia,American Wigeon,1
1974,1370,Idaho,American Wigeon,3
1974,1370,Illinois,American Wigeon,117
1974,1370,Iowa,American Wigeon,1
1974,1370,Kansas,American Wigeon,10
1974,1370,Kentucky,American Wigeon,3
1974,1370,Louisiana,American Wigeon,131
1974,1370,Maine,American Wigeon,4
1974,1370,Maryland,American Wigeon,1
1974,1370,Massachusetts,American Wigeon,1
1974,1370,Michigan,American Wigeon,5
1974,1370,Minnesota,American Wigeon,221
1974,1370,Mississippi,American Wigeon,1
1974,1370,Missouri,American Wigeon,1
1974,1370,Montana,American Wigeon,124
1974,1370,Nebraska,American Wigeon,16
1974,1370,Nevada,American Wigeon,4
1974,1370,New Jersey,American Wigeon,5
1974,1370,New Mexico,American Wigeon,101
1974,1370,New York,American Wigeon,9
1974,1370,North Carolina,American Wigeon,7
1974,1370,North Dakota,American Wigeon,2
1974,1370,Ohio,American Wigeon,4
1974,1370,Oklahoma,American Wigeon,1
1974,1370,Oregon,American Wigeon,41
1974,1370,Pennsylvania,American Wigeon,1
1974,1370,South Carolina,American Wigeon,2
1974,1370,South Dakota,American Wigeon,2
1974,1370,Tennessee,American Wigeon,4
1974,1370,Texas,American Wigeon,131
1974,1370,Utah,American Wigeon,1
1974,1370,Virginia,American Wigeon,5
1974,1370,Washington,American Wigeon,9
1974,1370,Wisconsin,American Wigeon,7
1974,1390,Alabama,Green-winged Teal,1
1974,1390,Alaska,Green-winged Teal,17
1974,1390,Arizona,Green-winged Teal,3
1974,1390,Arkansas,Green-winged Teal,1
1974,1390,California,Green-winged Teal,99
1974,1390,Colorado,Green-winged Teal,1938
1974,1390,Connecticut,Green-winged Teal,1
1974,1390,Delaware,Green-winged Teal,16
1974,1390,Florida,Green-winged Teal,13
1974,1390,Georgia,Green-winged Teal,57
1974,1390,Idaho,Green-winged Teal,5
1974,1390,Illinois,Green-winged Teal,13
1974,1390,Iowa,Green-winged Teal,13
1974,1390,Kansas,Green-winged Teal,74
1974,1390,Kentucky,Green-winged Teal,30
1974,1390,Louisiana,Green-winged Teal,61
1974,1390,Maine,Green-winged Teal,22
1974,1390,Maryland,Green-winged Teal,11
1974,1390,Massachusetts,Green-winged Teal,12
1974,1390,Michigan,Green-winged Teal,42
1974,1390,Minnesota,Green-winged Teal,13
1974,1390,Mississippi,Green-winged Teal,1
1974,1390,Missouri,Green-winged Teal,1
1974,1390,Montana,Green-winged Teal,23
1974,1390,Nebraska,Green-winged Teal,25
1974,1390,Nevada,Green-winged Teal,1
1974,1390,New Hampshire,Green-winged Teal,1
1974,1390,New Jersey,Green-winged Teal,27
1974,1390,New Mexico,Green-winged Teal,29
1974,1390,New York,Green-winged Teal,122
1974,1390,North Carolina,Green-winged Teal,54
1974,1390,North Dakota,Green-winged Teal,14
1974,1390,Ohio,Green-winged Teal,1
1974,1390,Oklahoma,Green-winged Teal,2
1974,1390,Oregon,Green-winged Teal,10
1974,1390,Pennsylvania,Green-winged Teal,3
1974,1390,Rhode Island,Green-winged Teal,2
1974,1390,South Carolina,Green-winged Teal,159
1974,1390,South Dakota,Green-winged Teal,2
1974,1390,Tennessee,Green-winged Teal,2
1974,1390,Texas,Green-winged Teal,44
1974,1390,Utah,Green-winged Teal,3
1974,1390,Vermont,Green-winged Teal,1
1974,1390,Virginia,Green-winged Teal,8
1974,1390,Washington,Green-winged Teal,2
1974,1390,Wisconsin,Green-winged Teal,10
1974,1390,Wyoming,Green-winged Teal,23
1974,1400,Alabama,Blue-winged Teal,7
1974,1400,Arizona,Blue-winged Teal,1
1974,1400,Arkansas,Blue-winged Teal,4
1974,1400,California,Blue-winged Teal,5
1974,1400,Colorado,Blue-winged Teal,104
1974,1400,Delaware,Blue-winged Teal,1
1974,1400,Florida,Blue-winged Teal,34
1974,1400,Georgia,Blue-winged Teal,10
1974,1400,Illinois,Blue-winged Teal,99
1974,1400,Indiana,Blue-winged Teal,7
1974,1400,Invalid abbreviation,Blue-winged Teal,7
1974,1400,Iowa,Blue-winged Teal,662
1974,1400,Kansas,Blue-winged Teal,125
1974,1400,Kentucky,Blue-winged Teal,36
1974,1400,Louisiana,Blue-winged Teal,648
1974,1400,Maine,Blue-winged Teal,12
1974,1400,Maryland,Blue-winged Teal,227
1974,1400,Massachusetts,Blue-winged Teal,2
1974,1400,Michigan,Blue-winged Teal,41
1974,1400,Minnesota,Blue-winged Teal,250
1974,1400,Mississippi,Blue-winged Teal,2
1974,1400,Missouri,Blue-winged Teal,11
1974,1400,Montana,Blue-winged Teal,301
1974,1400,Nebraska,Blue-winged Teal,342
1974,1400,New Hampshire,Blue-winged Teal,2
1974,1400,New Jersey,Blue-winged Teal,48
1974,1400,New York,Blue-winged Teal,137
1974,1400,North Carolina,Blue-winged Teal,15
1974,1400,North Dakota,Blue-winged Teal,121
1974,1400,Ohio,Blue-winged Teal,43
1974,1400,Oklahoma,Blue-winged Teal,4
1974,1400,Oregon,Blue-winged Teal,1
1974,1400,Pennsylvania,Blue-winged Teal,7
1974,1400,South Carolina,Blue-winged Teal,9
1974,1400,South Dakota,Blue-winged Teal,106
1974,1400,Tennessee,Blue-winged Teal,2
1974,1400,Texas,Blue-winged Teal,54
1974,1400,Vermont,Blue-winged Teal,52
1974,1400,Washington,Blue-winged Teal,1
1974,1400,Wisconsin,Blue-winged Teal,383
1974,1400,Wyoming,Blue-winged Teal,49
1974,1401,California,Unidentified Teal,1
1974,1401,Colorado,Unidentified Teal,822
1974,1401,Oregon,Unidentified Teal,36
1974,1401,Texas,Unidentified Teal,1
1974,1410,Arizona,Cinnamon Teal,1
1974,1410,California,Cinnamon Teal,63
1974,1410,Colorado,Cinnamon Teal,92
1974,1410,Idaho,Cinnamon Teal,66
1974,1410,Oregon,Cinnamon Teal,2
1974,1410,Texas,Cinnamon Teal,1
1974,1410,Utah,Cinnamon Teal,4
1974,1420,California,Northern Shoveler,17
1974,1420,Colorado,Northern Shoveler,1
1974,1420,Iowa,Northern Shoveler,9
1974,1420,Louisiana,Northern Shoveler,21
1974,1420,Minnesota,Northern Shoveler,1
1974,1420,Montana,Northern Shoveler,154
1974,1420,Nebraska,Northern Shoveler,11
1974,1420,New Jersey,Northern Shoveler,3
1974,1420,New York,Northern Shoveler,1
1974,1420,North Dakota,Northern Shoveler,1
1974,1420,Pennsylvania,Northern Shoveler,1
1974,1420,South Carolina,Northern Shoveler,1
1974,1420,South Dakota,Northern Shoveler,1
1974,1420,Texas,Northern Shoveler,5
1974,1420,Wisconsin,Northern Shoveler,1
1974,1420,Wyoming,Northern Shoveler,11
1974,1430,Alabama,Northern Pintail,1
1974,1430,Alaska,Northern Pintail,38
1974,1430,Arizona,Northern Pintail,16
1974,1430,Arkansas,Northern Pintail,9
1974,1430,California,Northern Pintail,4958
1974,1430,Colorado,Northern Pintail,4237
1974,1430,Delaware,Northern Pintail,4
1974,1430,Florida,Northern Pintail,2
1974,1430,Georgia,Northern Pintail,1
1974,1430,Idaho,Northern Pintail,15
1974,1430,Illinois,Northern Pintail,33
1974,1430,Indiana,Northern Pintail,1
1974,1430,Iowa,Northern Pintail,16
1974,1430,Kansas,Northern Pintail,66
1974,1430,Kentucky,Northern Pintail,2
1974,1430,Louisiana,Northern Pintail,98
1974,1430,Maine,Northern Pintail,5
1974,1430,Maryland,Northern Pintail,123
1974,1430,Massachusetts,Northern Pintail,6
1974,1430,Michigan,Northern Pintail,8
1974,1430,Minnesota,Northern Pintail,307
1974,1430,Mississippi,Northern Pintail,2
1974,1430,Missouri,Northern Pintail,4
1974,1430,Montana,Northern Pintail,28
1974,1430,Nebraska,Northern Pintail,9
1974,1430,Nevada,Northern Pintail,19
1974,1430,New Jersey,Northern Pintail,7
1974,1430,New Mexico,Northern Pintail,125
1974,1430,New York,Northern Pintail,30
1974,1430,North Carolina,Northern Pintail,29
1974,1430,North Dakota,Northern Pintail,125
1974,1430,Ohio,Northern Pintail,6
1974,1430,Oklahoma,Northern Pintail,10
1974,1430,Oregon,Northern Pintail,896
1974,1430,Pennsylvania,Northern Pintail,9
1974,1430,South Carolina,Northern Pintail,14
1974,1430,South Dakota,Northern Pintail,18
1974,1430,Tennessee,Northern Pintail,3
1974,1430,Texas,Northern Pintail,910
1974,1430,Utah,Northern Pintail,289
1974,1430,Vermont,Northern Pintail,1
1974,1430,Virginia,Northern Pintail,8
1974,1430,Washington,Northern Pintail,31
1974,1430,Wisconsin,Northern Pintail,27
1974,1430,Wyoming,Northern Pintail,169
1974,1440,Alabama,Wood Duck,200
1974,1440,Arkansas,Wood Duck,1624
1974,1440,California,Wood Duck,26
1974,1440,Colorado,Wood Duck,1
1974,1440,Connecticut,Wood Duck,8
1974,1440,Delaware,Wood Duck,4
1974,1440,Florida,Wood Duck,36
1974,1440,Georgia,Wood Duck,248
1974,1440,Idaho,Wood Duck,19
1974,1440,Illinois,Wood Duck,1133
1974,1440,Indiana,Wood Duck,1019
1974,1440,Iowa,Wood Duck,1474
1974,1440,Kansas,Wood Duck,335
1974,1440,Kentucky,Wood Duck,422
1974,1440,Louisiana,Wood Duck,201
1974,1440,Maine,Wood Duck,507
1974,1440,Maryland,Wood Duck,612
1974,1440,Massachusetts,Wood Duck,142
1974,1440,Michigan,Wood Duck,202
1974,1440,Minnesota,Wood Duck,1514
1974,1440,Mississippi,Wood Duck,770
1974,1440,Missouri,Wood Duck,1471
1974,1440,Montana,Wood Duck,7
1974,1440,Nebraska,Wood Duck,291
1974,1440,New Hampshire,Wood Duck,8
1974,1440,New Jersey,Wood Duck,271
1974,1440,New York,Wood Duck,993
1974,1440,North Carolina,Wood Duck,888
1974,1440,North Dakota,Wood Duck,186
1974,1440,Ohio,Wood Duck,961
1974,1440,Oklahoma,Wood Duck,9
1974,1440,Oregon,Wood Duck,37
1974,1440,Pennsylvania,Wood Duck,107
1974,1440,Rhode Island,Wood Duck,1
1974,1440,South Carolina,Wood Duck,415
1974,1440,South Dakota,Wood Duck,4
1974,1440,Tennessee,Wood Duck,1327
1974,1440,Texas,Wood Duck,61
1974,1440,Vermont,Wood Duck,850
1974,1440,Virginia,Wood Duck,41
1974,1440,Washington,Wood Duck,130
1974,1440,Wisconsin,Wood Duck,730
1974,1690,Alaska,Lesser Snow Goose,10
1974,1690,Arizona,Lesser Snow Goose,2
1974,1690,Arkansas,Lesser Snow Goose,14
1974,1690,California,Lesser Snow Goose,1826
1974,1690,Colorado,Lesser Snow Goose,2
1974,1690,Idaho,Lesser Snow Goose,2
1974,1690,Illinois,Lesser Snow Goose,2
1974,1690,Indiana,Lesser Snow Goose,4
1974,1690,Iowa,Lesser Snow Goose,232
1974,1690,Kansas,Lesser Snow Goose,566
1974,1690,Louisiana,Lesser Snow Goose,1352
1974,1690,Michigan,Lesser Snow Goose,10
1974,1690,Minnesota,Lesser Snow Goose,82
1974,1690,Mississippi,Lesser Snow Goose,2
1974,1690,Missouri,Lesser Snow Goose,130
1974,1690,Montana,Lesser Snow Goose,12
1974,1690,Nebraska,Lesser Snow Goose,68
1974,1690,Nevada,Lesser Snow Goose,2
1974,1690,New Mexico,Lesser Snow Goose,164
1974,1690,North Dakota,Lesser Snow Goose,614
1974,1690,Oklahoma,Lesser Snow Goose,20
1974,1690,Oregon,Lesser Snow Goose,14
1974,1690,South Dakota,Lesser Snow Goose,1744
1974,1690,Texas,Lesser Snow Goose,5998
1974,1690,Utah,Lesser Snow Goose,136
1974,1690,Washington,Lesser Snow Goose,4
1974,1690,Wisconsin,Lesser Snow Goose,28
1974,1691,Arkansas,Blue Goose,4
1974,1691,Illinois,Blue Goose,10
1974,1691,Indiana,Blue Goose,2
1974,1691,Iowa,Blue Goose,168
1974,1691,Kansas,Blue Goose,318
1974,1691,Kentucky,Blue Goose,8
1974,1691,Louisiana,Blue Goose,4132
1974,1691,Michigan,Blue Goose,12
1974,1691,Minnesota,Blue Goose,56
1974,1691,Mississippi,Blue Goose,4
1974,1691,Missouri,Blue Goose,64
1974,1691,Nebraska,Blue Goose,54
1974,1691,New Mexico,Blue Goose,6
1974,1691,North Dakota,Blue Goose,228
1974,1691,Oklahoma,Blue Goose,16
1974,1691,South Dakota,Blue Goose,436
1974,1691,Tennessee,Blue Goose,26
1974,1691,Texas,Blue Goose,1590
1974,1691,Wisconsin,Blue Goose,26
1974,1695,Iowa,Snow X Blue Goose Intergrade,2
1974,1695,Kansas,Snow X Blue Goose Intergrade,12
1974,1695,Louisiana,Snow X Blue Goose Intergrade,8
1974,1695,Minnesota,Snow X Blue Goose Intergrade,2
1974,1695,Missouri,Snow X Blue Goose Intergrade,2
1974,1695,Nebraska,Snow X Blue Goose Intergrade,2
1974,1695,North Dakota,Snow X Blue Goose Intergrade,2
1974,1695,South Dakota,Snow X Blue Goose Intergrade,2
1974,1695,Texas,Snow X Blue Goose Intergrade,2
1974,1695,Wisconsin,Snow X Blue Goose Intergrade,2
1974,1699,New Jersey,Greater Snow Goose,2
1974,1699,New York,Greater Snow Goose,2
1974,1699,North Carolina,Greater Snow Goose,384
1974,1699,Virginia,Greater Snow Goose,2
1974,1700,California,Ross's Goose,838
1974,1700,Iowa,Ross's Goose,2
1974,1700,New Mexico,Ross's Goose,6
1974,1700,North Dakota,Ross's Goose,2
1974,1700,Texas,Ross's Goose,6
1974,1710,Alaska,Greater White-fronted Goose,12
1974,1710,California,Greater White-fronted Goose,538
1974,1710,Kansas,Greater White-fronted Goose,24
1974,1710,Louisiana,Greater White-fronted Goose,126
1974,1710,Nebraska,Greater White-fronted Goose,564
1974,1710,Nevada,Greater White-fronted Goose,2
1974,1710,North Dakota,Greater White-fronted Goose,4
1974,1710,Oklahoma,Greater White-fronted Goose,2
1974,1710,South Dakota,Greater White-fronted Goose,8
1974,1710,Texas,Greater White-fronted Goose,154
1974,1760,Alaska,Emperor Goose,18
1974,1770,Louisiana,Black-bellied Whistling-Duck,28
1974,1770,Texas,Black-bellied Whistling-Duck,20
1974,1780,Louisiana,Fulvous Whistling-Duck,144
1974,1780,Texas,Fulvous Whistling-Duck,10
1975,1326,Arkansas,Mallard X American Black Duck Hybrid,3
1975,1326,Connecticut,Mallard X American Black Duck Hybrid,1
1975,1326,Illinois,Mallard X American Black Duck Hybrid,10
1975,1326,Indiana,Mallard X American Black Duck Hybrid,1
1975,1326,Kentucky,Mallard X American Black Duck Hybrid,1
1975,1326,Maine,Mallard X American Black Duck Hybrid,6
1975,1326,Maryland,Mallard X American Black Duck Hybrid,5
1975,1326,Massachusetts,Mallard X American Black Duck Hybrid,383
1975,1326,Michigan,Mallard X American Black Duck Hybrid,12
1975,1326,Minnesota,Mallard X American Black Duck Hybrid,3
1975,1326,Mississippi,Mallard X American Black Duck Hybrid,1
1975,1326,New Jersey,Mallard X American Black Duck Hybrid,11
1975,1326,New York,Mallard X American Black Duck Hybrid,41
1975,1326,North Carolina,Mallard X American Black Duck Hybrid,2
1975,1326,Ohio,Mallard X American Black Duck Hybrid,1
1975,1326,Pennsylvania,Mallard X American Black Duck Hybrid,18
1975,1326,Rhode Island,Mallard X American Black Duck Hybrid,1
1975,1326,Tennessee,Mallard X American Black Duck Hybrid,2
1975,1326,Vermont,Mallard X American Black Duck Hybrid,1
1975,1326,West Virginia,Mallard X American Black Duck Hybrid,1
1975,1326,Wisconsin,Mallard X American Black Duck Hybrid,11
1975,1330,Alabama,American Black Duck,22
1975,1330,Arkansas,American Black Duck,7
1975,1330,Connecticut,American Black Duck,129
1975,1330,Delaware,American Black Duck,238
1975,1330,Florida,American Black Duck,1
1975,1330,Georgia,American Black Duck,6
1975,1330,Illinois,American Black Duck,345
1975,1330,Indiana,American Black Duck,23
1975,1330,Iowa,American Black Duck,6
1975,1330,Kansas,American Black Duck,2
1975,1330,Kentucky,American Black Duck,35
1975,1330,Louisiana,American Black Duck,20
1975,1330,Maine,American Black Duck,987
1975,1330,Maryland,American Black Duck,889
